"Bot","Bloco","Tracking","Category","Action","Condição de Execução"
"[DEV] SPD Taxas e Condicoes","[TC.6.0.0][HTTP] API Domicilio bancario","Tracking ""api resumo 2""","SPD Taxas e Condicoes {{state.name}} api resumo 2","{{idSessao}} | {{contact.identity}} | {{calendar.datetime}} | {{config.urlCHT}}/safrapay/vendas-servicos/vendas/prospeccoes-clientes/assistente-virtual/v1/domicilios-bancarios | GET| {{statusGeraldomicilio}} | {{bodyGeraldomicilio}}","Sem condicionais para execução"
"[DEV] SPD Taxas e Condicoes","[TC.6.0.0][HTTP] API Domicilio bancario","Track ""SPD Taxas e Condicoes {{state.name}} validação""","SPD Taxas e Condicoes {{state.name}} validação","{{input.content}}","input equals  value: Elo,Master,Visa,Hiper,Amex"
"[DEV] SPD Taxas e Condicoes","[TC.6.0.0][HTTP] API Domicilio bancario","Track ""SPD Taxas e Condicoes {{state.name}} input inesperado""","SPD Taxas e Condicoes {{state.name}} input inesperado","{{input.content}}","input notEquals  value: Elo,Master,Visa,Amex,Hiperand input exists  "
"[DEV] SPD Taxas e Condicoes","[TC.6.0.0][HTTP] API Domicilio bancario","Track ""SPD Taxas e Condicoes {{state.name}} api status""","SPD Taxas e Condicoes {{state.name}} api status","{{statusDomicilio}}","context exists variable: statusDomicilio "
"[DEV] SPD Taxas e Condicoes","[TC.6.0.0][HTTP] API Domicilio bancario","Track ""SPD Taxas e Condicoes {{state.name}} api status 2""","SPD Taxas e Condicoes {{state.name}} api status 2","{{statusGeraldomicilio}}","context exists variable: statusGeraldomicilio "
"[DEV] SPD Taxas e Condicoes","[TC.6.1.1][MSG] Exibir Taxas Crédito","Track ""SPD Taxas e Condicoes {state.name} exibição""","SPD Taxas e Condicoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] SPD Taxas e Condicoes","[TC.6.1.2][MSG] Exibir Taxas Ambos","Track ""SPD Taxas e Condicoes {state.name} exibição""","SPD Taxas e Condicoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] SPD Taxas e Condicoes","[TC.6.1.3][MSG] Exibir Taxas Débito","Track ""SPD Taxas e Condicoes {state.name} exibição""","SPD Taxas e Condicoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] SPD Taxas e Condicoes","[TC.8.0.0][HTTP] API Pacotes","Track ""SPD Taxas e Condicoes {state.name} exibição""","SPD Taxas e Condicoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] SPD Taxas e Condicoes","[TC.8.0.0][HTTP] API Pacotes","Track ""assuntos""","assuntos","{{assunto}}","context exists variable: assunto "
