"Bot","Bloco","Tracking","Category","Action","Condição de Execução"
"[BETA] SPD Autenticacao","[A.0.0.0] Verifica tipo de autenticação","Track ""{state.name} api status""","{{state.name}} api status","{{statusMFA}}","context exists variable: statusMFA "
"[BETA] SPD Autenticacao","[A.0.0.0] Verifica tipo de autenticação","Tracking "" {state.name} api resumo""","{{state.name}} api resumo","{{idSessao}} | {{contact.identity}} | {{calendar.datetime}} | {{config.urlCHT}}{{config.urlCHT}}/vendas-servicos/multicanal/autorizacoes-transacoes/assistente-virtual/v1/transacoes | POST | {{statusMFA}} | {{bodyMFA}}","Sem condicionais para execução"
"[BETA] SPD Autenticacao","[A.3.0.0] Autenticação via BigId","Track ""SPD Intencoes {state.name}""","SPD Intenções {{state.name}}","Negado | {{statusQuestion}}","context equals variable: pesquisaBigID value: false"
"[BETA] SPD Autenticacao","[A.3.0.0] Autenticação via BigId","Track ""SPD Intencoes {state.name} api status""","SPD Intencoes {{state.name}} api status","{{statusQuestion}}","context exists variable: statusQuestion "
"[BETA] SPD Autenticacao","[A.3.0.0] Autenticação via BigId","Track ""autenticacao BigId sem pesquisa""","Autenticacao BigID sem pesquisa","{{phone}} | sem pesquisa","context equals variable: pesquisaBigID value: false"
"[BETA] SPD Autenticacao","[A.3.1.0] Inicio perguntas BigID","Track ""SPD Inicio {state.name} exibição""","SPD Inicio {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[BETA] SPD Autenticacao","[A.3.3.0] Valida respostas BigID","Track ""SPD Intencoes {state.name} resultado respostas""","SPD Intencoes {{state.name}} resultado respostas","{{bigIdValidationBody@ResultMessage}}","context exists variable: bigIdValidationBody@ResultMessage "
"[BETA] SPD Autenticacao","Redirecionar Main (Menu inicial)","Track ¨SPD Excecoes redirecionamento""","SPD Excecoes redirecionamento","Menu inicial","Sem condicionais para execução"
