"Bot","Bloco","Tracking","Category","Action","Condição de Execução"
"[DEV] Excecoes","[EX.5.0.2] Erro de video","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Excecoes","[EX.5.0.5] Erro de emoji","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Excecoes","[MS.2.1.1] Valor simulacao invalido","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Excecoes","Redireciona serviço de Finalizacao (Welcome)","Track ¨SPD Excecoes redirecionamento""","SPD Excecoes redirecionamento","Finalização","Sem condicionais para execução"
"[DEV] Excecoes","[EX.6.0.0] Erro de API","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Excecoes","[EX.6.0.0] Validação erro API","Track ""SPD Excecoes {state.name} validação""","SPD Excecoes {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] Excecoes","[EX.6.0.0] Validação erro API","Track ""SPD Excecoes {state.name} input inesperado""","SPD Excecoes {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] Excecoes","[EX.6.0.0] Validação erro API","Track ""SPD Excecoes cutuca encerramento inatividade""","SPD Excecoes cutuca encerramento inatividade","Encerramento","input notExists  "
"[DEV] Excecoes","Redirecionar Main (Menu inicial)","Track ¨SPD Excecoes redirecionamento""","SPD Excecoes redirecionamento","Menu inicial","Sem condicionais para execução"
"[DEV] Excecoes","[MS.3.0.0] Número de protocolo invalido","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Excecoes","[EX.7.0.0] Ofensas","Track ""Ofensas""","Ofensas","1","Sem condicionais para execução"
"[DEV] Excecoes","[EX.7.0.0] Ofensas","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Excecoes","[EX.7.0.0] Ofensas","Track ""SPD Excecoes {state.name} input""","SPD Excecoes {{state.name}} input","{{input.content}}","Sem condicionais para execução"
"[DEV] Excecoes","Redireciona serviço anterior (Bloco [MSG])","Track ¨SPD Excecoes redirecionamento""","SPD Excecoes redirecionamento","Redireciona serviço","Sem condicionais para execução"
"[DEV] Excecoes","[EX.6.0.1] Erro de API Menu","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Excecoes","[M.2.0.1] [INPUT] Erro persistente","Track ""SPD Excecoes {state.name} validação""","SPD Excecoes {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] Excecoes","[M.2.0.1] [INPUT] Erro persistente","Track ""SPD Excecoes {state.name} input inesperado""","SPD Excecoes {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] Excecoes","[M.2.0.1] [INPUT] Erro persistente","Track ""SPD Excecoes cutuca encerramento inatividade""","SPD Excecoes cutuca encerramento inatividade","Encerramento","input notExists  "
"[DEV] Excecoes","Redireciona serviço anterior erro tipo","Track ¨SPD Excecoes redirecionamento""","SPD Excecoes redirecionamento","Tipo de mensagem não suportada","Sem condicionais para execução"
"[DEV] Excecoes","[MS.4.1.0] Solicita valor da venda (Persistente)","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Excecoes","[MS.4.0.0] Não recebi minha venda","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Excecoes","[MS.4.0.0] Não recebi minha venda (Persistente)","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Excecoes","[MS.4.1.0] Solicita valor da venda","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Excecoes","[MS.2.1.1] Valor simulacao invalido (Persistente)","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Excecoes","[MS.3.0.0] Número de protocolo inval (Persistente)","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Excecoes","[EX.X.X.X] [INPUT] Erro persistente","Track ""SPD Excecoes {state.name} validação""","SPD Excecoes {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[DEV] Excecoes","[EX.X.X.X] [INPUT] Erro persistente","Track ""SPD Excecoes {state.name} input inesperado""","SPD Excecoes {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[DEV] Excecoes","[EX.X.X.X] [INPUT] Erro persistente","Track ""SPD Excecoes cutuca encerramento inatividade""","SPD Excecoes cutuca encerramento inatividade","Encerramento","input notExists  "
"[DEV] Excecoes","Redirecionar WhatsApp Pj (Atendente)","Track ¨SPD Excecoes redirecionamento""","SPD Excecoes redirecionamento","WhatsApp PJ","Sem condicionais para execução"
"[DEV] Excecoes","[EX.8.0.0] Resposta invalida KBA","""SPD Excecoes {state.name} input inesperado exibição""","SPD Excecoes {{state.name}} input inesperado exibição","Exibição","Sem condicionais para execução"
"[DEV] Excecoes","[EX.9.0.0] Data invalida","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Excecoes","[EX.9.0.0] Data invalida (Persistente)","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Excecoes","[EX.10.0.0] Valor invalido","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Excecoes","[EX.10.0.0] Valor invalido (Persistente)","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Excecoes","[EX.11.0.0] Serial number invalido","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Excecoes","[EX.11.0.0] Serial invalido (Persistente)","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] Excecoes","[EX.12.0.0] Lista númerica invalida","Track ""SPD Excecoes {state.name} exibição""","SPD Excecoes {{state.name}} exibição","Exibição","Sem condicionais para execução"
