"Bot","Bloco","Tracking","Category","Action","Condição de Execução"
"[DEV] App","[A.2.0.0] Menu Acesso","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.1.0] Baixar aplicativo","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.2.0] Menu - Problemas de Login","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.6.0] Erro no Aplicativo","TRACKING ""Erro aplicativo"" TO ""{input.content}","Erro aplicativo","{{input.content}}","Sem condicionais para execução"
"[DEV] App","[A.2.4.0]Erro ao logar","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.3.0] Acesso Bloqueado","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.5.0] Não recebi senha","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.5.1] Não recebi senha - IOS","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.5.2] Não recebi senha - ANDROID","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.6.1] Celular ou pc","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.7.0] Celular","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.10.0] PC","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.8.0] Android","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.9.0] Apple IOS","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.8.1] Dica horário","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.8.2] Limpa cache","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.8.4] Reinstalar aplicativo","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.8.3] Atualizar aplicativo","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.9.3] Reinstalar aplicativo","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.9.1] Dica horário","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.9.2] Atualizar aplicativo","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.12.0] Apple IOS","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.12.1] Reiniciar modem","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.12.2] Dica horário","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.12.3] Limpar cache","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.11.0] Windows","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.11.1] Reiniciar modem","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.11.2] Dica horario","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.11.3] Limpar cache","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.2.8.0] Validação","Track ""SPD App {state.name} validação""","SPD App {{state.name}} validação","{{userInput}}","Sem condicionais para execução"
"[DEV] App","[A.2.8.0] Validação","Track ""SPD App {state.name} input inesperado""","SPD App {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperado"
"[DEV] App","[A.1.0.0] Menu - inicial","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[DEV] App","[A.1.0.0] Validação menu inicial","Track ""App {state.name} validação""","App {{state.name}} validação","{{userInput}}","Sem condicionais para execução"
"[DEV] App","[A.1.0.0] Validação menu inicial","Track ""App Main {state.name} input inesperado""","App  {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperado"
"[DEV] App","[A.2.0.0] Validação menu acesso","Track ""App {state.name} validação""","App {{state.name}} validação","{{userInput}}","Sem condicionais para execução"
"[DEV] App","[A.2.0.0] Validação menu acesso","Track ""App Main {state.name} input inesperado""","App  {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperado"
"[DEV] App","[A.2.2.0] Validação - Menu Problemas de login","Track ""App {state.name} validação""","App {{state.name}} validação","{{userInput}}","Sem condicionais para execução"
"[DEV] App","[A.2.2.0] Validação - Menu Problemas de login","Track ""App Main {state.name} input inesperado""","App  {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperado"
"[DEV] App","[A.2.4.0] Validação - Erro ao logar","Track ""App {state.name} validação""","App {{state.name}} validação","{{userInput}}","Sem condicionais para execução"
"[DEV] App","[A.2.4.0] Validação - Erro ao logar","Track ""App Main {state.name} input inesperado""","App  {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperado"
"[DEV] App","[A.2.3.0] Validação - Acesso Bloqueado","Track ""App {state.name} validação""","App {{state.name}} validação","{{userInput}}","Sem condicionais para execução"
"[DEV] App","[A.2.3.0] Validação - Acesso Bloqueado","Track ""App Main {state.name} input inesperado""","App  {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperado"
"[DEV] App","[A.2.5.0] Validação - Não recebi senmha","Track ""App {state.name} validação""","App {{state.name}} validação","{{userInput}}","Sem condicionais para execução"
"[DEV] App","[A.2.5.0] Validação - Não recebi senmha","Track ""App Main {state.name} input inesperado""","App  {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperado"
"[DEV] App","[A.2.5.1] Validação - Não recebi senha IOS","Track ""App {state.name} validação""","App {{state.name}} validação","{{userInput}}","Sem condicionais para execução"
"[DEV] App","[A.2.5.1] Validação - Não recebi senha IOS","Track ""App Main {state.name} input inesperado""","App  {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperado"
"[DEV] App","[A.2.5.2] Validação - Não recebi senha Android","Track ""App {state.name} validação""","App {{state.name}} validação","{{userInput}}","Sem condicionais para execução"
"[DEV] App","[A.2.5.2] Validação - Não recebi senha Android","Track ""App Main {state.name} input inesperado""","App  {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperado"
"[DEV] App","[A.4.0.0] Alterar domicilio","Track ""SPD App {state.name} exibição""","SPD App {{state.name}} exibição","Exibição","Sem condicionais para execução"
