"Bot","Bloco","Tracking","Category","Action","Condição de Execução"
"[BETA] SPD Maquina Safrapay","[MS.2.1.6] Cobrar / Receber (Parcelado)","Track ""SPD Maquina Safrapay {state.name} dados""","SPD Maquina Safrapay {{state.name}} dados","{{salesValueStringfy}} | {{salesPaymentTypeStringfy}} | {{salesCardFlag}}","Sem condicionais para execução"
"[BETA] SPD Maquina Safrapay","[MS.2.1.6] Cobrar / Receber (Parcelado)","Track ""assuntos"" to {salesOrder} - Simulador de Vendas","assuntos","Crédito Parcelado - {{salesOrder}}","Sem condicionais para execução"
"[BETA] SPD Maquina Safrapay","[MS.2.2.0] [MSG] Menu simulação opções","Track ""SPD Maquina Safrapay {state.name} exibição""","SPD Maquina Safrapay {{state.name}} exibição","Exibição","Sem condicionais para execução"
"[BETA] SPD Maquina Safrapay","[MS.2.2.0] [INPUT] Menu simulação opções","Track ""SPD Maquina Safrapay {state.name} input inesperado""","SPD Maquina Safrapay {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[BETA] SPD Maquina Safrapay","[MS.2.2.0] [INPUT] Menu simulação opções","SPD Maquina Safrapay {state.name} validação","SPD Maquina Safrapay {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[BETA] SPD Maquina Safrapay","[MS.5.0.0][MSG] Menu Suporte e configurações","Track ""{state.name} exibição""","{{state.name}} exibição","Exibição","Sem condicionais para execução"
"[BETA] SPD Maquina Safrapay","[MS.5.0.0][INPUT] Menu suporte e configurações","Track ""SPD Main {state.name} validação""","SPD Main {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[BETA] SPD Maquina Safrapay","[MS.5.0.0][INPUT] Menu suporte e configurações","Track ""SPD Main {state.name} input inesperado""","SPD Main {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[BETA] SPD Maquina Safrapay","[MS.6.0.0][MSG] Menu Suporte","Track ""{state.name} exibição""","{{state.name}} exibição","Exibição","Sem condicionais para execução"
"[BETA] SPD Maquina Safrapay","[MS.6.0.0][INPUT] Menu Suporte","Track ""SPD Main {state.name} validação""","SPD Main {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[BETA] SPD Maquina Safrapay","[MS.6.0.0][INPUT] Menu Suporte","Track ""SPD Main {state.name} input inesperado""","SPD Main {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[BETA] SPD Maquina Safrapay","[MS.6.1.0][MSG] Menu Ligar e Desligar","Track ""{state.name} exibição""","{{state.name}} exibição","Exibição","Sem condicionais para execução"
"[BETA] SPD Maquina Safrapay","[MS.6.1.0][INPUT] Menu Ligar e Desligar","Track ""SPD Main {state.name} validação""","SPD Main {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[BETA] SPD Maquina Safrapay","[MS.6.1.0][INPUT] Menu Ligar e Desligar","Track ""SPD Main {state.name} input inesperado""","SPD Main {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[BETA] SPD Maquina Safrapay","[MS.6.1.1][MSG] Menu selecionar modelo da maquina","Track ""{state.name} exibição""","{{state.name}} exibição","Exibição","Sem condicionais para execução"
"[BETA] SPD Maquina Safrapay","[MS.6.1.1][INPUT] Menu selecionar modelo da maquina","Track ""SPD Main {state.name} validação""","SPD Main {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[BETA] SPD Maquina Safrapay","[MS.6.1.1][INPUT] Menu selecionar modelo da maquina","Track ""SPD Main {state.name} input inesperado""","SPD Main {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[BETA] SPD Maquina Safrapay","[MS.6.1.2][MSG] Ligar e Desligar","Track ""{state.name} exibição""","{{state.name}} exibição","Exibição","Sem condicionais para execução"
"[BETA] SPD Maquina Safrapay","[MS.X.X.X][MSG] Problema resolvido?","Track ""{state.name} exibição""","{{state.name}} exibição","Exibição","Sem condicionais para execução"
"[BETA] SPD Maquina Safrapay","[MS.X.X.X][INPUT] Problema resolvido?","Track ""{state.name} validação""","{{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[BETA] SPD Maquina Safrapay","[MS.X.X.X][INPUT] Problema resolvido?","Track ""{state.name} input inesperado""","{{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[BETA] SPD Maquina Safrapay","[MS.6.2.0][MSG] Problema/comunicação","Track ""{state.name} exibição""","{{state.name}} exibição","Exibição","Sem condicionais para execução"
"[BETA] SPD Maquina Safrapay","[MS.6.3.0][MSG] Voucher","Track ""{state.name} exibição""","{{state.name}} exibição","Exibição","Sem condicionais para execução"
"[BETA] SPD Maquina Safrapay","[MS.6.4.0][MSG] Status inválido","Track ""{state.name} exibição""","{{state.name}} exibição","Exibição","Sem condicionais para execução"
"[BETA] SPD Maquina Safrapay","[MS.6.4.0][INPUT] Status inválido","Track ""{state.name} validação""","{{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[BETA] SPD Maquina Safrapay","[MS.6.4.0][INPUT] Status inválido","Track ""{state.name} input inesperado""","{{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[BETA] SPD Maquina Safrapay","[MS.6.5.0][MSG] Menu Reinicialização","Track ""{state.name} exibição""","{{state.name}} exibição","Exibição","Sem condicionais para execução"
"[BETA] SPD Maquina Safrapay","[MS.6.5.0][INPUT] Equipamento reiniciando","Track ""SPD Main {state.name} validação""","SPD Main {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[BETA] SPD Maquina Safrapay","[MS.6.5.0][INPUT] Equipamento reiniciando","Track ""SPD Main {state.name} input inesperado""","SPD Main {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[BETA] SPD Maquina Safrapay","[MS.6.5.1][INPUT] Menu selecionar modelo da maquina","Track ""SPD Main {state.name} validação""","SPD Main {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[BETA] SPD Maquina Safrapay","[MS.6.5.1][INPUT] Menu selecionar modelo da maquina","Track ""SPD Main {state.name} input inesperado""","SPD Main {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[BETA] SPD Maquina Safrapay","[MS.6.5.1][MSG] Menu selecionar modelo da maquina","Track ""{state.name} exibição""","{{state.name}} exibição","Exibição","Sem condicionais para execução"
"[BETA] SPD Maquina Safrapay","[MS.6.5.2][MSG] Reinicialização","Track ""{state.name} exibição""","{{state.name}} exibição","Exibição","Sem condicionais para execução"
"[BETA] SPD Maquina Safrapay","[MS.6.6.0][MSG] POS travando","Track ""{state.name} exibição""","{{state.name}} exibição","Exibição","Sem condicionais para execução"
"[BETA] SPD Maquina Safrapay","[MS.6.6.0][INPUT] POS travando","Track ""{state.name} validação""","{{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[BETA] SPD Maquina Safrapay","[MS.6.6.0][INPUT] POS travando","Track ""{state.name} input inesperado""","{{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[BETA] SPD Maquina Safrapay","[MS.6.6.1][MSG] POS travando 2 instrução","Track ""{state.name} exibição""","{{state.name}} exibição","Exibição","Sem condicionais para execução"
"[BETA] SPD Maquina Safrapay","[MS.6.6.1][INPUT] POS travando 2 instrução","Track ""{state.name} validação""","{{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[BETA] SPD Maquina Safrapay","[MS.6.6.1][INPUT] POS travando 2 instrução","Track ""{state.name} input inesperado""","{{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[BETA] SPD Maquina Safrapay","[MS.6.6.2][MSG] POS travando 3 instrução","Track ""{state.name} exibição""","{{state.name}} exibição","Exibição","Sem condicionais para execução"
"[BETA] SPD Maquina Safrapay","[MS.6.6.2][INPUT] POS travando 3 instrução","Track ""{state.name} validação""","{{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[BETA] SPD Maquina Safrapay","[MS.6.6.2][INPUT] POS travando 3 instrução","Track ""{state.name} input inesperado""","{{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[BETA] SPD Maquina Safrapay","[MS.6.6.3][MSG] POS travando 4 instrução","Track ""{state.name} exibição""","{{state.name}} exibição","Exibição","Sem condicionais para execução"
"[BETA] SPD Maquina Safrapay","[MS.6.7.0][INPUT] Menu Bateria","Track ""SPD Main {state.name} validação""","SPD Main {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[BETA] SPD Maquina Safrapay","[MS.6.7.0][INPUT] Menu Bateria","Track ""SPD Main {state.name} input inesperado""","SPD Main {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[BETA] SPD Maquina Safrapay","[MS.6.7.0][MSG] Menu Bateria","Track ""{state.name} exibição""","{{state.name}} exibição","Exibição","Sem condicionais para execução"
"[BETA] SPD Maquina Safrapay","[MS.6.7.1][MSG] Bateria","Track ""{state.name} exibição""","{{state.name}} exibição","Exibição","Sem condicionais para execução"
"[BETA] SPD Maquina Safrapay","[MS.6.8.0][MSG] Menu Impressão","Track ""{state.name} exibição""","{{state.name}} exibição","Exibição","Sem condicionais para execução"
"[BETA] SPD Maquina Safrapay","[MS.6.8.0][INPUT] Menu Impressão","Track ""SPD Main {state.name} validação""","SPD Main {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[BETA] SPD Maquina Safrapay","[MS.6.8.0][INPUT] Menu Impressão","Track ""SPD Main {state.name} input inesperado""","SPD Main {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[BETA] SPD Maquina Safrapay","[MS.6.7.1][MSG] Impressão","Track ""{state.name} exibição""","{{state.name}} exibição","Exibição","Sem condicionais para execução"
"[BETA] SPD Maquina Safrapay","[MS.6.7.2][IMG] Instalação de bobina","Track ""{state.name} exibição""","{{state.name}} exibição","Exibição","Sem condicionais para execução"
"[BETA] SPD Maquina Safrapay","[MS.6.9.0][MSG] Menu USB","Track ""{state.name} exibição""","{{state.name}} exibição","Exibição","Sem condicionais para execução"
"[BETA] SPD Maquina Safrapay","[MS.6.9.0][INPUT] Menu USB","Track ""SPD Main {state.name} validação""","SPD Main {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[BETA] SPD Maquina Safrapay","[MS.6.9.0][INPUT] Menu USB","Track ""SPD Main {state.name} input inesperado""","SPD Main {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[BETA] SPD Maquina Safrapay","[MS.6.9.1][MSG] USB","Track ""{state.name} exibição""","{{state.name}} exibição","Exibição","Sem condicionais para execução"
"[BETA] SPD Maquina Safrapay","[MS.6.10.0][MSG] Aplicação com problema","Track ""{state.name} exibição""","{{state.name}} exibição","Exibição","Sem condicionais para execução"
"[BETA] SPD Maquina Safrapay","[MS.7.0.1][MSG] Menu Transação não autorizada","Track ""{state.name} exibição""","{{state.name}} exibição","Exibição","Sem condicionais para execução"
"[BETA] SPD Maquina Safrapay","[MS.7.0.1][INPUT] Menu Transação não autorizada","Track ""SPD Main {state.name} validação""","SPD Main {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[BETA] SPD Maquina Safrapay","[MS.7.0.1][INPUT] Menu Transação não autorizada","Track ""SPD Main {state.name} input inesperado""","SPD Main {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[BETA] SPD Maquina Safrapay","[MS.7.1.0][MSG] Débito (motivo)","Track ""{state.name} exibição""","{{state.name}} exibição","Exibição","Sem condicionais para execução"
"[BETA] SPD Maquina Safrapay","[MS.7.1.0][INPUT] Débito (motivo)","Track ""{state.name} validação""","{{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[BETA] SPD Maquina Safrapay","[MS.7.1.0][INPUT] Débito (motivo)","Track ""{state.name} input inesperado""","{{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[BETA] SPD Maquina Safrapay","[MS.7.1.1][MSG] Credito","Track ""{state.name} exibição""","{{state.name}} exibição","Exibição","Sem condicionais para execução"
"[BETA] SPD Maquina Safrapay","[MS.7.2.0][MSG] Quantidade de transações","Track ""{state.name} exibição""","{{state.name}} exibição","Exibição","Sem condicionais para execução"
"[BETA] SPD Maquina Safrapay","[MS.7.2.0][INPUT] Quantidade de transações","Track ""{state.name} validação""","{{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[BETA] SPD Maquina Safrapay","[MS.7.2.0][INPUT] Quantidade de transações","Track ""{state.name} input inesperado""","{{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[BETA] SPD Maquina Safrapay","[MS.7.2.1][MSG] Data das transações","Track ""{state.name} exibição""","{{state.name}} exibição","Exibição","Sem condicionais para execução"
"[BETA] SPD Maquina Safrapay","[MS.7.2.1][INPUT] Data das transações","Track ""{state.name} validação""","{{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[BETA] SPD Maquina Safrapay","[MS.7.2.1][INPUT] Data das transações","Track ""{state.name} input inesperado""","{{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[BETA] SPD Maquina Safrapay","[MS.7.2.2][INPUT] Horario das transações","Track ""{state.name} validação""","{{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[BETA] SPD Maquina Safrapay","[MS.7.2.2][INPUT] Horario das transações","Track ""{state.name} input inesperado""","{{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[BETA] SPD Maquina Safrapay","[MS.7.2.2][MSG] Horario das transações","Track ""{state.name} exibição""","{{state.name}} exibição","Exibição","Sem condicionais para execução"
"[BETA] SPD Maquina Safrapay","[MS.7.2.3][INPUT] Valor das transações","Track ""{state.name} validação""","{{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[BETA] SPD Maquina Safrapay","[MS.7.2.3][INPUT] Valor das transações","Track ""{state.name} input inesperado""","{{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[BETA] SPD Maquina Safrapay","[MS.7.2.3][MSG] Valor das transações","Track ""{state.name} exibição""","{{state.name}} exibição","Exibição","Sem condicionais para execução"
"[BETA] SPD Maquina Safrapay","[MS.7.2.4][MSG] Confirma transaçao","Track ""{state.name} exibição""","{{state.name}} exibição","Exibição","Sem condicionais para execução"
"[BETA] SPD Maquina Safrapay","[MS.8.0.0][MSG] Menu Configurações","Track ""{state.name} exibição""","{{state.name}} exibição","Exibição","Sem condicionais para execução"
"[BETA] SPD Maquina Safrapay","[MS.8.0.0][INPUT] Menu Configurações","Track ""SPD Main {state.name} validação""","SPD Main {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[BETA] SPD Maquina Safrapay","[MS.8.0.0][INPUT] Menu Configurações","Track ""SPD Main {state.name} input inesperado""","SPD Main {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[BETA] SPD Maquina Safrapay","[MS.8.1.0][MSG] Botao Configuração Wi-Fi","Track ""{state.name} exibição""","{{state.name}} exibição","Exibição","Sem condicionais para execução"
"[BETA] SPD Maquina Safrapay","[MS.8.2.0][INPUT] Seleciona modelo de maquina","Track ""SPD Main {state.name} validação""","SPD Main {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[BETA] SPD Maquina Safrapay","[MS.8.2.0][INPUT] Seleciona modelo de maquina","Track ""SPD Main {state.name} input inesperado""","SPD Main {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[BETA] SPD Maquina Safrapay","[MS.8.2.0][MSG] Seleciona modelo de maquina","Track ""{state.name} exibição""","{{state.name}} exibição","Exibição","Sem condicionais para execução"
"[BETA] SPD Maquina Safrapay","[MS.8.2.1][MSG] Venda parcelada","Track ""{state.name} exibição""","{{state.name}} exibição","Exibição","Sem condicionais para execução"
"[BETA] SPD Maquina Safrapay","[MS.8.4.0][MSG] Terminal não configurado","Track ""{state.name} exibição""","{{state.name}} exibição","Exibição","Sem condicionais para execução"
"[BETA] SPD Maquina Safrapay","[MS.8.5.0][MSG] Seleciona modelo de maquina","Track ""{state.name} exibição""","{{state.name}} exibição","Exibição","Sem condicionais para execução"
"[BETA] SPD Maquina Safrapay","[MS.8.5.0][INPUT] Seleciona modelo de maquina","Track ""SPD Main {state.name} validação""","SPD Main {{state.name}} validação","{{userInput}}","context exists variable: userInput "
"[BETA] SPD Maquina Safrapay","[MS.8.5.0][INPUT] Seleciona modelo de maquina","Track ""SPD Main {state.name} input inesperado""","SPD Main {{state.name}} input inesperado","{{input.content}}","context equals variable: userInput value: input inesperadoand context exists variable: input.content "
"[BETA] SPD Maquina Safrapay","[MS.8.5.1] Ativar o som da senha","Track ""{state.name} exibição""","{{state.name}} exibição","Exibição","Sem condicionais para execução"
