"Bot","Bloco","Nome do Script","Endpoint","Metodo","Token","Variavel De Resposta","Variavel De Status","Variavel enviada no body","Descrição"
"[BETA] SPD Main","[M.1.0.0][MSG][HTTP] Boas vindas","Process ""bodyToken"" using ""POST""","{{config.urlToken}}/api/oauth/token","POST",,"bodyToken","statusToken","{{encodingUrl}}",""
"[BETA] SPD Main","[M.3.0.0][MSG][HTTP] Verifica contas","Process ""bodyContas"" using ""GET""","{{config.urlCHT}}/chat-assistente/contas-pessoa-juridica/v1/shortnames-vinculados?cpf={{contact.extras.cpf}}","GET","Bearer {{bodyToken@access_token}}","bodyContas","statusContas","-",""
"[BETA] SPD Main","[M.4.0.0][MSG][HTTP] Obtem EC","Process ""bodyDadosConta"" using ""GET""","{{config.urlCHT}}/chat-assistente/contas-pessoa-juridica/v1/contas?agencia={{contaSelecionada@agencia}}&conta={{contaSelecionada@conta}}","GET","Bearer {{bodyToken@access_token}}","bodyDadosConta","statusDadosConta","-",""
"[BETA] SPD Main","[M.4.0.0][MSG][HTTP] Obtem EC","Process ""bodyUsuarios"" using ""GET""","{{config.urlCHT}}/vendas-servicos/clientes/dados-referencia-clientes/assistente-virtual/v1/shortnames/{{contaSelecionada@shortname}}/usuarios","GET","Bearer {{bodyToken@access_token}}","bodyUsuarios","statusUsuarios","-",""
"[BETA] SPD Main","[M.4.0.0][MSG][HTTP] Obtem EC","Process ""bodyEC"" using ""GET""","{{config.urlCHT}}/chat-assistente/safra-pay/v1/estabelecimentos?cpfCnpj={{contaSelecionada@doc}}","GET","Bearer {{bodyToken@access_token}}","bodyEC","statusEC","-",""
"[BETA] SPD Main","[M.4.0.1][HTTP] Obtem Carterização","Process ""bodyAccountManager"" using ""GET"" AG/CONTA","{{config.urlCHT}}/chat-assistente/gerentes/v1/gerentes?agencia={{contaSelecionada@agencia}}&conta={{contaSelecionada@conta}}","GET","Bearer {{bodyToken@access_token}}","bodyAccountManager","statusAccountManager","-",""
"[BETA] SPD Main","[M.4.0.1][HTTP] Obtem Carterização","Process ""bodyAccountManager"" using ""GET"" Segmento 20","{{config.urlCHT}}/chat-assistente/contas-pessoa-fisica/v1/gerentes?cpfCnpj={{contaSelecionada@doc}}&codigoSegmento=0020","GET","Bearer {{bodyToken@access_token}}","bodyAccountManager","statusAccountManager2","-",""
"[BETA] SPD Main","[M.4.0.1][HTTP] Obtem Carterização","Process ""bodyAccountManager"" using ""GET"" Segmento 17","{{config.urlCHT}}/chat-assistente/contas-pessoa-fisica/v1/gerentes?cpfCnpj={{contaSelecionada@doc}}&codigoSegmento=0017","GET","Bearer {{bodyToken@access_token}}","bodyAccountManager","statusAccountManager3","-",""
"[BETA] SPD Main","[M.4.0.1][HTTP] Obtem Carterização","Process ""bodyAccountManager"" using ""GET"" PHONE","{{config.urlCHT}}/chat-assistente/gerentes/v1/carteiras?dddCelular={{telephone@ddd}}&numeroCelular={{telephone@telephone}}&tipoPessoa=J","GET","Bearer {{bodyToken@access_token}}","bodyAccountManager","statusAccountManager4","-",""
